Title,GDP_measure,value
2002,Household Final Consumption Expenditure: Household goods & services: Annual growth rate %: Current Price: Seasonally Adjusted,5.8
2002,Household Final Consumption Expenditure: Household goods & services: Annual growth rate %: Chained Volume Measures: Seasonally Adj,5.8
2002,Difference between GDP(E) and GDP(A) MP (SA CP) £m,0
2002,Statistical discrepancy (income) £m,0
2002,Difference between GDP(Expenditure) and GDP(Average) MP(CVM SA) £m,0
2002,Household Final Consumption Expenditure: Communication: Annual growth rate %: Current Price: Seasonally Adjusted,3
2002,Household Final Consumption Expenditure: Communication: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,2.2000000000000002
2002,Household Final Consumption Expenditure: Recreation & culture: Annual growth rate %: Current Price: Seasonally Adjusted,7.1
2002,Gross Operating Surplus: Financial Corporations: Total: CP SA £m,18138
2002,Household Final Consumption Expenditure: Transport: Annual growth rate %: Current Price: Seasonally Adjusted,3.7
2002,Household Final Consumption Expenditure: Transport: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,2.7
2002,Gross value added at basic prices annual deflator growth rate SA %...455,2.6
2002,"Agriculture, Forestry and Fishing (period on period growth) %:CVM",12.9
2002,Gross value added at basic prices annual growth CVM SA %,2.2000000000000002
2002,Mining and Quarrying (period on period growth) %:CVM,-0.6
2002,"Sections: B, C, D and E (period on period growth) %:CVM",-1.4
2002,Manufacturing (period on period growth) %:CVM,-2.2000000000000002
2002,Household Final Consumption Expenditure: Recreation & culture: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,8.4
2002,Gross value added at basic prices annual growth rate CP SA %,4.9000000000000004
2002,"Electricity, Gas, Steam and Air Conditioning Supply(period on period growth):CV",0.8
2002,Wholesale & Retail Trade;Repair Of Motor Vehicles/cycles (period-period growth),5.2
2002,"Water Supply; Sewerage,Waste Management & Remediation Act (period-period growth",4.5999999999999996
2002,Total Services: Period on Period Growth %:CVM,2.7
2002,Construction (period on period growth) %:CVM,5.7
2002,Non-profits institutions annual growth rate YoY CVM SA %,4.5999999999999996
2002,General government annual growth rate YoY CP SA %,9.1999999999999993
2002,Human Health and Social Work Activities (period on period growth):CVM,4.3
2002,General government annual growth rate YoY CVM SA %,4
2002,Total exports annual growth rate YoY CP SA %,0.8
2002,Education (period on period growth) %:CVM,1.8
2002,Public Admin and Defence; Compulsory Social Security (period on period growth),2.9
2002,Exports services annual growth rate CP SA %,5.3
2002,Accommodation and Food Service Activities (period on period growth):CVM,3.4
2002,Real Estate Activities (period on period growth) %:CVM,2.6
2002,Financial and Insurance Activities (period on period growth) %:CVM,4.5999999999999996
2002,Sections: M and N (period on period growth) %:CVM,-1.6
2002,Imports services annual growth rate CP SA %,6.6
2002,Expenditure based estimate annual growth rate CP SA %,4.9000000000000004
2002,Expenditure based estimate annual growth rate CVM SA %,2.2000000000000002
2002,GOS Public corporations annual growth rate YoY CP SA %,-5.6
2002,GOS of corporations annual growth YoY CP SA %,10.8
2002,Gross Domestic Product at market prices: CP: NSA £m,1182956
2002,Total exports annual growth rate YoY CVM SA %,2.2999999999999998
2002,Exports services annual growth rate CVM SA %,5.3
2002,Total imports annual growth rate YoY CP SA %,2.7
2002,"Distribution, hotels and restaurants (period on period growth):CVM",4.9000000000000004
2002,Other Services (period on period growth) %:CVM,2.5
2002,Total imports annual growth rate YoY CVM SA %,5.7
2002,Imports services annual growth rate CVM SA %,6.9
2002,CVM SA changes in inventories timing adjustment £m,0
2002,CP SA changes in inventories timing adjustment £m,0
2002,Gross Operating Surplus: NFCos: Private: Alignment adjustments: CP SA £m,0
2002,Income based estimate annual growth rate CVM SA %,2.2000000000000002
2002,Gross added value at factor cost annual growth rate YoY CP SA %,4.9000000000000004
2002,Other income annual growth rate YoY CP SA %,3.4
2002,Gross national income at market prices annual growth rate CP SA %,5.3
2002,GNDI: chained volume measures: SA. % change compared with previous year,3.2
2002,Gross final expenditure annual growth rate YoY CP SA %,4.3
2002,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: Y on Y-1 growth %: CP £m: SA,9.1
2002,Change in Inventories: Retail: £M: CVM NAYear: SA £m,1937
2002,GOS Financial corporations annual growth rate YoY CP SA %,47.9
2002,Income based estimate annual growth rate CP SA %,4.9000000000000004
2002,Taxes on products & production less subsidies annual growth rate YoY CP SA %,3.6
2002,Total domestic expenditure annual growth rate YoY CP SA %,5.2
2002,GFCF: General government - annual growth rate: CVM: SA %,6.9
2002,Other buildings and structures - annual growth rate %,-8.1
2002,Other machinery and equipment - annual growth rate %,7.3
2002,Transport equipment - annual growth rate %,48.9
2002,Dwellings - annual growth rate %,8
2002,Total domestic expenditure annual growth rate YoY CVM SA %,3.4
2002,Intangible fixed assets - annual growth rate %,-0.6
2002,Gross domestic expenditure annual deflator growth rate SA %...578,1.7
2002,Households (S.14): Individual consumption expenditure (P.31) Uses: Current price: £m: SA,760474
2002,Household final consumption expenditure :National concept CVM SA - £m,995397
2002,GFCF general government annual growth CP SA %,9.1999999999999993
2002,Gross final expenditure annual growth rate YoY CVM SA %,3.2
2002,T...590,15.2
2002,T...591,-3.5
2002,Gross Domestic Product index: Current price: Seasonally adjusted,60.1
2002,Total national household final consumption annual growth rate YoY CVM SA %,3.8
2002,Gross value added at basic price index: Current price: Seasonally adjusted,60.6
2002,Gross domestic product index: CVM: Seasonally adjusted,79.599999999999994
2002,GFCF-1...599,18.899999999999999
2002,Non-profits institutions annual growth rate YoY CP SA %,11.2
2002,GFCF-2...603,103.4
2002,GFCF-2...604,47.3
2002,GFCF-1...606,40.6
2002,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,1567351
2002,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CP SA £m,1496893
2002,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CVM SA £m,1960797
2002,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CP: SA,1196
2002,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CVM: SA",4885
2002,"GFCF:Public non-fin corps: TOTAL: Dwellings, excluding land: £m: CP: SA",2837
2002,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CVM: SA,15961
2002,GFCF:Private sector: TOTAL: Transfer of ownership costs: £m: CP: SA,13273
2002,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CVM: SA",64317
2002,"GFCF:Private sector: TOTAL: Dwellings, excluding land: £m: CP: SA",36078
2002,GFCF:Public non-fin corps: TOTAL: Transfer of ownership costs: £m: CVM: SA,1428
2002,Total national household final consumption annual growth rate %,4.2
2002,Gross domestic product at market prices:Implied deflator:SA,75.5
2002,Gross National Income: Current price: Seasonally adjusted £m,1198370
2002,Gross Value Added (Average) at basic prices: CP SA £m,1064659
2002,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,1399306
2002,GFCF-3...643,24.2
2002,GFCF-3...644,15
2002,GFCF-4...648,24.8
2002,GFCF-4...649,15.8
2002,GFCF public corps dwellings annual growth rate CVM SA %,13.4
2002,GFCF private sector dwellings annual growth rate CVM SA %,7.6
2002,UK resident population: mid-year estimates (Qtly data interpolated),59366
2002,GFCF public corps transfer of ownership costs annual growth rate CVM SA %,44
2002,Total national expenditure:Implied deflator:SA,76.599999999999994
2002,GFCF private sector transfer of ownership costs annual growth rate CVM SA %,13.2
2002,Gross National Disposable Income index: CVM: Seasonally adjusted,81.900000000000006
2002,Gross value added at basic prices: Output Index: CVM SA,79.7
2002,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,1587288
2002,Total national expenditure (aligned) - P.3+P.5: CP SA £m,1216242
2002,Total national expenditure:Implied deflator:SA 2017=100,74.850999999999999
2002,Gross domestic expenditure annual deflator growth rate SA %...668,1.7
2002,GFCF : S.13 : TOTAL : TOTAL : CP : SA : VALUE : £m : P.51g,23758
2002,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,1182956
2002,Gross Fixed Capital Formation: Total Economy:All Intangible Fixed Assets CVM SA,46384
2002,Gross Domestic Product at market prices:Implied deflator:SA 2017=100,73.843599999999995
2002,GDP Deflator: Year on Year growth: SA %...684,2.2000000000000002
2002,"GVA exc oil and gas growth rate, QonQ, AonA %:CVM",2.2999999999999998
2002,GVA excluding oil and gas (06) (Index):CVM,78.400000000000006
2002,Total Market Sector GVA : Period on period growth %:CVM,1.9
2002,Household final consumption expenditure :Net tourist expenditure CVM NAYear SA £,21282
2002,Household final consumption expenditure: Net tourist expenditure CP SA £m,11203
2002,Household Final Consumption Expenditure: Durable goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,5.2
2002,Household Final Consumption Expenditure: Total goods: Annual growth rate %: Current Price: Seasonally Adjusted,4
2002,Gross Fixed Capital Formation:Total Economy:Total Intangible Fixed Assets: CP SA...698,39520
2002,Gross Fixed Capital Formation: Whole economy: Plant and machinery: CP SA,50871
2002,Total Market Sector GVA : Index 1dp:CVM,79
2002,GFCF: Total economy:Other buildings & structures and transfer costs: CP SA,63159
2002,Household Final Consumption Expenditure: Durable goods: Annual growth rate %: Current Price: Seasonally Adjusted,3.7
2002,Revisions to Total services CVM growth %,0
2002,Revisions to Goverment & other CVM growth %,0
2002,Revisions to Business services & finance CVM growth %,0
2002,"Revisions to Transport, storage & comms CVM growth %",0
2002,Revisions to NPISH CVM growth table %,0
2002,Revisions to Households CVM growth %,0
2002,Revisions to Total GVA exc oil CVM growth %,0
2002,Revisions to Total GVA CVM growth %,0
2002,Revisions to Total export CVM growth %,0
2002,Revisions to total (domestic expenditure) CVM growth %,0
2002,Revisions to Gross fixed capital formation CVM growth %,0
2002,Revisions to General government CVM growth %,0
2002,Non-durable goods annual growth rate YoY CP SA %,2.2000000000000002
2002,Revisions to Total imports CVM growth %,0
2002,Revisions to GDP CVM quarter on same quarter a year earlier. £m,0
2002,Revision to GVA at bp £m,0
2002,Revision to basic price adjustment (bpa) £m,0
2002,Revision to GDP at market prices £m,0
2002,Gross Fixed Capital Formation :Total Economy:Total Transport Equipment: CP SA,15801
2002,Revision to HH - component of GDP(E) £m,0
2002,Revision to changes in inventories - component of GDP(E) £m,0
2002,Revision to GFCF - component of GDP(E) £m,0
2002,"PP: NPISH final consumption expenditure, growth annual",4.5999999999999996
2002,Revision to CG - component of GDP(E) £m,0
2002,Revision to NPISH - component of GDP(E) £m,0
2002,Revision to total imports - component of GDP(E) £m,0
2002,Revision to Extraction CVM growth %,0
2002,"PP: Household final consumption expenditure, growth annual",3.8
2002,Revision to total exports - component of GDP(E) £m,0
2002,Revision to Agriculture CVM growth %,0
2002,Revisions to domestic expenditure on goods and services at market prices. £m,0
2002,Revisions to GDP CVM growth %,0
2002,Revision to Acquistions less disposals of valuables - component of GDP(E) £m,0
2002,Household Final Consumption Expenditure: Total goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,5.9
2002,Revisions to other income £m,0
2002,Revisions to Construction CVM growth %,0
2002,Revisions to GoS of corporations £m,0
2002,Revisions to Total production CVM growth %,0
2002,Revisions to CoE £m,0
2002,Revisions to Utilities CVM growth %,0
2002,Change in Inventories: Mining & Quarrying: £M: CVM NAYear: SA £m,-1144
2002,Revisions to statistical discrepancy (E) £m,0
2002,Revision to Manufacturing CVM growth %,0
2002,"Change in Inventories: Electricity, Gas & Water: £M: CVM NAYear: SA £m",211
2002,Revisions to statistical discrepancy (I) £m,0
2002,Revisions to taxes on products & production less subsidies £m,0
2002,Revisions to GVA at fc £m,0
2002,"Revisions to Distribution, hotels & catering CVM growth %",0
2002,"PP: General Government final consumption expenditure, growth annual",4
2002,Services annual growth rate % CVM SA,2
2002,"PP: Exports, growth annual",2.2999999999999998
2002,"PP: Business investment, growth annual",-0.4
2002,Non-durable goods annual growth rate %,2.6
2002,Services annual growth rate % CP SA,4.2
2002,03 Clothing and footwear CVM NAYear SA £m,28118
2002,0 Household final consumption expenditure :Domestic concept CVM NAYear SA £m,975195
2002,"PP: Gross fixed capital formation, growth annual",3
2002,0 Household final consumption expenditure: Domestic concept CP SA £m,749271
2002,"02 Alcoholic beverages, tobacco & narcotics CVM NAYear SA £m",53299
2002,"PP: Gross Capital Formation, growth annual",1.2
2002,"02 Alcoholic beverages, tobacco & narcotics CP SA £m",33002
2002,03 Clothing and footwear CP SA £m,38898
2002,Household Final Consumption Expenditure: Semi-durable goods: Annual growth rate %: Chained Volume Measures: Seasonally Adjusted,13.6
2002,"Revisions to Water supply, sewerage £m",0
2002,Household Final Consumption Expenditure: Semi-durable goods: Annual growth rate %: Current Price: Seasonally Adjusted,8.1
